# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-11-17 19:39:36 -05:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01116500 PAWTUXET RIVER AT CRANSTON, RI
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01116500
#    TS_ID       Parameter Description
#    66424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	66424_00060	66424_00060_cd
USGS	01116500	2020-10-31 06:00	EDT	167	A
USGS	01116500	2020-10-31 06:15	EDT	167	A
USGS	01116500	2020-10-31 06:30	EDT	164	A
USGS	01116500	2020-10-31 06:45	EDT	164	A
USGS	01116500	2020-10-31 07:00	EDT	164	A
USGS	01116500	2020-10-31 07:15	EDT	164	A
USGS	01116500	2020-10-31 07:30	EDT	161	A
USGS	01116500	2020-10-31 07:45	EDT	161	A
USGS	01116500	2020-10-31 08:00	EDT	161	A
USGS	01116500	2020-10-31 08:15	EDT	161	A
USGS	01116500	2020-10-31 08:30	EDT	158	A
USGS	01116500	2020-10-31 08:45	EDT	158	A
USGS	01116500	2020-10-31 09:00	EDT	158	A
USGS	01116500	2020-10-31 09:15	EDT	158	A
USGS	01116500	2020-10-31 09:30	EDT	158	A
USGS	01116500	2020-10-31 09:45	EDT	155	A
USGS	01116500	2020-10-31 10:00	EDT	155	A
USGS	01116500	2020-10-31 10:15	EDT	155	A
USGS	01116500	2020-10-31 10:30	EDT	155	A
USGS	01116500	2020-10-31 10:45	EDT	153	A
USGS	01116500	2020-10-31 11:00	EDT	153	A
USGS	01116500	2020-10-31 11:15	EDT	153	A
USGS	01116500	2020-10-31 11:30	EDT	153	A
USGS	01116500	2020-10-31 11:45	EDT	153	A
USGS	01116500	2020-10-31 12:00	EDT	153	A
USGS	01116500	2020-10-31 12:15	EDT	153	A
USGS	01116500	2020-10-31 12:30	EDT	153	A
USGS	01116500	2020-10-31 12:45	EDT	153	A
USGS	01116500	2020-10-31 13:00	EDT	155	A
USGS	01116500	2020-10-31 13:15	EDT	153	A
USGS	01116500	2020-10-31 13:30	EDT	155	A
USGS	01116500	2020-10-31 13:45	EDT	155	A
USGS	01116500	2020-10-31 14:00	EDT	155	A
USGS	01116500	2020-10-31 14:15	EDT	155	A
USGS	01116500	2020-10-31 14:30	EDT	155	A
USGS	01116500	2020-10-31 14:45	EDT	155	A
USGS	01116500	2020-10-31 15:00	EDT	155	A
USGS	01116500	2020-10-31 15:15	EDT	155	A
USGS	01116500	2020-10-31 15:30	EDT	155	A
USGS	01116500	2020-10-31 15:45	EDT	155	A
USGS	01116500	2020-10-31 16:00	EDT	155	A
USGS	01116500	2020-10-31 16:15	EDT	155	A
USGS	01116500	2020-10-31 16:30	EDT	155	A
USGS	01116500	2020-10-31 16:45	EDT	155	A
USGS	01116500	2020-10-31 17:00	EDT	153	A
USGS	01116500	2020-10-31 17:15	EDT	153	A
USGS	01116500	2020-10-31 17:30	EDT	153	A
USGS	01116500	2020-10-31 17:45	EDT	153	A
USGS	01116500	2020-10-31 18:00	EDT	153	A
USGS	01116500	2020-10-31 18:15	EDT	153	A
USGS	01116500	2020-10-31 18:30	EDT	150	A
USGS	01116500	2020-10-31 18:45	EDT	150	A
USGS	01116500	2020-10-31 19:00	EDT	150	A
USGS	01116500	2020-10-31 19:15	EDT	150	A
USGS	01116500	2020-10-31 19:30	EDT	150	A
USGS	01116500	2020-10-31 19:45	EDT	150	A
USGS	01116500	2020-10-31 20:00	EDT	150	A
USGS	01116500	2020-10-31 20:15	EDT	147	A
USGS	01116500	2020-10-31 20:30	EDT	147	A
USGS	01116500	2020-10-31 20:45	EDT	147	A
USGS	01116500	2020-10-31 21:00	EDT	147	A
USGS	01116500	2020-10-31 21:15	EDT	147	A
USGS	01116500	2020-10-31 21:30	EDT	147	A
USGS	01116500	2020-10-31 21:45	EDT	147	A
USGS	01116500	2020-10-31 22:00	EDT	147	A
USGS	01116500	2020-10-31 22:15	EDT	147	A
USGS	01116500	2020-10-31 22:30	EDT	147	A
USGS	01116500	2020-10-31 22:45	EDT	147	A
USGS	01116500	2020-10-31 23:00	EDT	144	A
USGS	01116500	2020-10-31 23:15	EDT	144	A
USGS	01116500	2020-10-31 23:30	EDT	144	A
USGS	01116500	2020-10-31 23:45	EDT	144	A
USGS	01116500	2020-11-01 00:00	EDT	141	A
USGS	01116500	2020-11-01 00:15	EDT	141	A
USGS	01116500	2020-11-01 00:30	EDT	141	A
USGS	01116500	2020-11-01 00:45	EDT	141	A
USGS	01116500	2020-11-01 01:00	EDT	141	A
USGS	01116500	2020-11-01 01:00	EST	141	A
USGS	01116500	2020-11-01 01:15	EDT	141	A
USGS	01116500	2020-11-01 01:15	EST	141	A
USGS	01116500	2020-11-01 01:30	EDT	141	A
USGS	01116500	2020-11-01 01:30	EST	141	A
USGS	01116500	2020-11-01 01:45	EDT	141	A
USGS	01116500	2020-11-01 01:45	EST	141	A
USGS	01116500	2020-11-01 02:00	EST	139	A
USGS	01116500	2020-11-01 02:15	EST	139	A
USGS	01116500	2020-11-01 02:30	EST	139	A
USGS	01116500	2020-11-01 02:45	EST	139	A
USGS	01116500	2020-11-01 03:00	EST	139	A
USGS	01116500	2020-11-01 03:15	EST	139	A
USGS	01116500	2020-11-01 03:30	EST	139	A
USGS	01116500	2020-11-01 03:45	EST	136	A
USGS	01116500	2020-11-01 04:00	EST	136	A
USGS	01116500	2020-11-01 04:15	EST	136	A
USGS	01116500	2020-11-01 04:30	EST	136	A
USGS	01116500	2020-11-01 04:45	EST	136	A
USGS	01116500	2020-11-01 05:00	EST	136	A
USGS	01116500	2020-11-01 05:15	EST	136	A
USGS	01116500	2020-11-01 05:30	EST	133	A
USGS	01116500	2020-11-01 05:45	EST	133	A
USGS	01116500	2020-11-01 06:00	EST	133	A
USGS	01116500	2020-11-01 06:15	EST	133	A
USGS	01116500	2020-11-01 06:30	EST	133	A
USGS	01116500	2020-11-01 06:45	EST	133	A
USGS	01116500	2020-11-01 07:00	EST	133	A
USGS	01116500	2020-11-01 07:15	EST	133	A
USGS	01116500	2020-11-01 07:30	EST	133	A
USGS	01116500	2020-11-01 07:45	EST	133	A
USGS	01116500	2020-11-01 08:00	EST	133	A
USGS	01116500	2020-11-01 08:15	EST	133	A
USGS	01116500	2020-11-01 08:30	EST	133	A
USGS	01116500	2020-11-01 08:45	EST	133	A
USGS	01116500	2020-11-01 09:00	EST	133	A
USGS	01116500	2020-11-01 09:15	EST	133	A
USGS	01116500	2020-11-01 09:30	EST	133	A
USGS	01116500	2020-11-01 09:45	EST	133	A
USGS	01116500	2020-11-01 10:00	EST	133	A
USGS	01116500	2020-11-01 10:15	EST	133	A
USGS	01116500	2020-11-01 10:30	EST	133	A
USGS	01116500	2020-11-01 10:45	EST	133	A
USGS	01116500	2020-11-01 11:00	EST	133	A
USGS	01116500	2020-11-01 11:15	EST	133	A
USGS	01116500	2020-11-01 11:30	EST	133	A
USGS	01116500	2020-11-01 11:45	EST	133	A
USGS	01116500	2020-11-01 12:00	EST	136	A
USGS	01116500	2020-11-01 12:15	EST	136	A
USGS	01116500	2020-11-01 12:30	EST	136	A
USGS	01116500	2020-11-01 12:45	EST	136	A
USGS	01116500	2020-11-01 13:00	EST	136	A
USGS	01116500	2020-11-01 13:15	EST	136	A
USGS	01116500	2020-11-01 13:30	EST	136	A
USGS	01116500	2020-11-01 13:45	EST	136	A
USGS	01116500	2020-11-01 14:00	EST	136	A
USGS	01116500	2020-11-01 14:15	EST	136	A
USGS	01116500	2020-11-01 14:30	EST	136	A
USGS	01116500	2020-11-01 14:45	EST	136	A
USGS	01116500	2020-11-01 15:00	EST	136	A
USGS	01116500	2020-11-01 15:15	EST	139	A
USGS	01116500	2020-11-01 15:30	EST	139	A
USGS	01116500	2020-11-01 15:45	EST	139	A
USGS	01116500	2020-11-01 16:00	EST	139	A
USGS	01116500	2020-11-01 16:15	EST	139	A
USGS	01116500	2020-11-01 16:30	EST	139	A
USGS	01116500	2020-11-01 16:45	EST	139	A
USGS	01116500	2020-11-01 17:00	EST	139	A
USGS	01116500	2020-11-01 17:15	EST	139	A
USGS	01116500	2020-11-01 17:30	EST	139	A
USGS	01116500	2020-11-01 17:45	EST	139	A
USGS	01116500	2020-11-01 18:00	EST	139	A
USGS	01116500	2020-11-01 18:15	EST	139	A
USGS	01116500	2020-11-01 18:30	EST	139	A
USGS	01116500	2020-11-01 18:45	EST	141	A
USGS	01116500	2020-11-01 19:00	EST	141	A
USGS	01116500	2020-11-01 19:15	EST	144	A
USGS	01116500	2020-11-01 19:30	EST	147	A
USGS	01116500	2020-11-01 19:45	EST	153	A
USGS	01116500	2020-11-01 20:00	EST	158	A
USGS	01116500	2020-11-01 20:15	EST	173	A
USGS	01116500	2020-11-01 20:30	EST	188	A
USGS	01116500	2020-11-01 20:45	EST	204	A
USGS	01116500	2020-11-01 21:00	EST	222	A
USGS	01116500	2020-11-01 21:15	EST	236	A
USGS	01116500	2020-11-01 21:30	EST	247	A
USGS	01116500	2020-11-01 21:45	EST	262	A
USGS	01116500	2020-11-01 22:00	EST	270	A
USGS	01116500	2020-11-01 22:15	EST	274	A
USGS	01116500	2020-11-01 22:30	EST	278	A
USGS	01116500	2020-11-01 22:45	EST	285	A
USGS	01116500	2020-11-01 23:00	EST	285	A
USGS	01116500	2020-11-01 23:15	EST	289	A
USGS	01116500	2020-11-01 23:30	EST	293	A
USGS	01116500	2020-11-01 23:45	EST	293	A
USGS	01116500	2020-11-02 00:00	EST	297	A
USGS	01116500	2020-11-02 00:15	EST	297	A
USGS	01116500	2020-11-02 00:30	EST	301	A
USGS	01116500	2020-11-02 00:45	EST	301	A
USGS	01116500	2020-11-02 01:00	EST	301	A
USGS	01116500	2020-11-02 01:15	EST	301	A
USGS	01116500	2020-11-02 01:30	EST	301	A
USGS	01116500	2020-11-02 01:45	EST	301	A
USGS	01116500	2020-11-02 02:00	EST	301	A
USGS	01116500	2020-11-02 02:15	EST	301	A
USGS	01116500	2020-11-02 02:30	EST	301	A
USGS	01116500	2020-11-02 02:45	EST	301	A
USGS	01116500	2020-11-02 03:00	EST	297	A
USGS	01116500	2020-11-02 03:15	EST	297	A
USGS	01116500	2020-11-02 03:30	EST	293	A
USGS	01116500	2020-11-02 03:45	EST	289	A
USGS	01116500	2020-11-02 04:00	EST	285	A
USGS	01116500	2020-11-02 04:15	EST	281	A
USGS	01116500	2020-11-02 04:30	EST	281	A
USGS	01116500	2020-11-02 04:45	EST	274	A
USGS	01116500	2020-11-02 05:00	EST	274	A
USGS	01116500	2020-11-02 05:15	EST	270	A
USGS	01116500	2020-11-02 05:30	EST	266	A
USGS	01116500	2020-11-02 05:45	EST	262	A
USGS	01116500	2020-11-02 06:00	EST	258	A
USGS	01116500	2020-11-02 06:15	EST	255	A
USGS	01116500	2020-11-02 06:30	EST	255	A
USGS	01116500	2020-11-02 06:45	EST	251	A
USGS	01116500	2020-11-02 07:00	EST	247	A
USGS	01116500	2020-11-02 07:15	EST	243	A
USGS	01116500	2020-11-02 07:30	EST	240	A
USGS	01116500	2020-11-02 07:45	EST	240	A
USGS	01116500	2020-11-02 08:00	EST	236	A
USGS	01116500	2020-11-02 08:15	EST	236	A
USGS	01116500	2020-11-02 08:30	EST	232	A
USGS	01116500	2020-11-02 08:45	EST	232	A
USGS	01116500	2020-11-02 09:00	EST	229	A
USGS	01116500	2020-11-02 09:15	EST	229	A
USGS	01116500	2020-11-02 09:30	EST	229	A
USGS	01116500	2020-11-02 09:45	EST	225	A
USGS	01116500	2020-11-02 10:00	EST	225	A
USGS	01116500	2020-11-02 10:15	EST	225	A
USGS	01116500	2020-11-02 10:30	EST	225	A
USGS	01116500	2020-11-02 10:45	EST	222	A
USGS	01116500	2020-11-02 11:00	EST	222	A
USGS	01116500	2020-11-02 11:15	EST	222	A
USGS	01116500	2020-11-02 11:30	EST	222	A
USGS	01116500	2020-11-02 11:45	EST	218	A
USGS	01116500	2020-11-02 12:00	EST	215	A
USGS	01116500	2020-11-02 12:15	EST	215	A
USGS	01116500	2020-11-02 12:30	EST	215	A
USGS	01116500	2020-11-02 12:45	EST	215	A
USGS	01116500	2020-11-02 13:00	EST	211	A
USGS	01116500	2020-11-02 13:15	EST	211	A
USGS	01116500	2020-11-02 13:30	EST	208	A
USGS	01116500	2020-11-02 13:45	EST	208	A
USGS	01116500	2020-11-02 14:00	EST	208	A
USGS	01116500	2020-11-02 14:15	EST	204	A
USGS	01116500	2020-11-02 14:30	EST	204	A
USGS	01116500	2020-11-02 14:45	EST	204	A
USGS	01116500	2020-11-02 15:00	EST	201	A
USGS	01116500	2020-11-02 15:15	EST	201	A
USGS	01116500	2020-11-02 15:30	EST	201	A
USGS	01116500	2020-11-02 15:45	EST	198	A
USGS	01116500	2020-11-02 16:00	EST	198	A
USGS	01116500	2020-11-02 16:15	EST	198	A
USGS	01116500	2020-11-02 16:30	EST	194	A
USGS	01116500	2020-11-02 16:45	EST	194	A
USGS	01116500	2020-11-02 17:00	EST	194	A
USGS	01116500	2020-11-02 17:15	EST	194	A
USGS	01116500	2020-11-02 17:30	EST	191	A
USGS	01116500	2020-11-02 17:45	EST	191	A
USGS	01116500	2020-11-02 18:00	EST	188	A
USGS	01116500	2020-11-02 18:15	EST	188	A
USGS	01116500	2020-11-02 18:30	EST	188	A
USGS	01116500	2020-11-02 18:45	EST	188	A
USGS	01116500	2020-11-02 19:00	EST	185	A
USGS	01116500	2020-11-02 19:15	EST	185	A
USGS	01116500	2020-11-02 19:30	EST	185	A
USGS	01116500	2020-11-02 19:45	EST	185	A
USGS	01116500	2020-11-02 20:00	EST	185	A
USGS	01116500	2020-11-02 20:15	EST	182	A
USGS	01116500	2020-11-02 20:30	EST	182	A
USGS	01116500	2020-11-02 20:45	EST	182	A
USGS	01116500	2020-11-02 21:00	EST	182	A
USGS	01116500	2020-11-02 21:15	EST	179	A
USGS	01116500	2020-11-02 21:30	EST	179	A
USGS	01116500	2020-11-02 21:45	EST	179	A
USGS	01116500	2020-11-02 22:00	EST	176	A
USGS	01116500	2020-11-02 22:15	EST	176	A
USGS	01116500	2020-11-02 22:30	EST	176	A
USGS	01116500	2020-11-02 22:45	EST	176	A
USGS	01116500	2020-11-02 23:00	EST	173	A
USGS	01116500	2020-11-02 23:15	EST	173	A
USGS	01116500	2020-11-02 23:30	EST	173	A
USGS	01116500	2020-11-02 23:45	EST	170	A
USGS	01116500	2020-11-03 00:00	EST	170	A
USGS	01116500	2020-11-03 00:15	EST	170	A
USGS	01116500	2020-11-03 00:30	EST	167	A
USGS	01116500	2020-11-03 00:45	EST	167	A
USGS	01116500	2020-11-03 01:00	EST	167	A
USGS	01116500	2020-11-03 01:15	EST	164	A
USGS	01116500	2020-11-03 01:30	EST	164	A
USGS	01116500	2020-11-03 01:45	EST	164	A
USGS	01116500	2020-11-03 02:00	EST	161	A
USGS	01116500	2020-11-03 02:15	EST	161	A
USGS	01116500	2020-11-03 02:30	EST	161	A
USGS	01116500	2020-11-03 02:45	EST	161	A
USGS	01116500	2020-11-03 03:00	EST	161	A
USGS	01116500	2020-11-03 03:15	EST	158	A
USGS	01116500	2020-11-03 03:30	EST	158	A
USGS	01116500	2020-11-03 03:45	EST	158	A
USGS	01116500	2020-11-03 04:00	EST	155	A
USGS	01116500	2020-11-03 04:15	EST	155	A
USGS	01116500	2020-11-03 04:30	EST	155	A
USGS	01116500	2020-11-03 04:45	EST	153	A
USGS	01116500	2020-11-03 05:00	EST	153	A
USGS	01116500	2020-11-03 05:15	EST	153	A
USGS	01116500	2020-11-03 05:30	EST	153	A
USGS	01116500	2020-11-03 05:45	EST	150	A
USGS	01116500	2020-11-03 06:00	EST	150	A
USGS	01116500	2020-11-03 06:15	EST	150	A
USGS	01116500	2020-11-03 06:30	EST	150	A
USGS	01116500	2020-11-03 06:45	EST	150	A
USGS	01116500	2020-11-03 07:00	EST	147	A
USGS	01116500	2020-11-03 07:15	EST	147	A
USGS	01116500	2020-11-03 07:30	EST	147	A
USGS	01116500	2020-11-03 07:45	EST	147	A
USGS	01116500	2020-11-03 08:00	EST	147	A
USGS	01116500	2020-11-03 08:15	EST	147	A
USGS	01116500	2020-11-03 08:30	EST	147	A
USGS	01116500	2020-11-03 08:45	EST	147	A
USGS	01116500	2020-11-03 09:00	EST	147	A
USGS	01116500	2020-11-03 09:15	EST	147	A
USGS	01116500	2020-11-03 09:30	EST	147	A
USGS	01116500	2020-11-03 09:45	EST	147	A
USGS	01116500	2020-11-03 10:00	EST	147	A
USGS	01116500	2020-11-03 10:15	EST	147	A
USGS	01116500	2020-11-03 10:30	EST	147	A
USGS	01116500	2020-11-03 10:45	EST	147	A
USGS	01116500	2020-11-03 11:00	EST	147	A
USGS	01116500	2020-11-03 11:15	EST	147	A
USGS	01116500	2020-11-03 11:30	EST	147	A
USGS	01116500	2020-11-03 11:45	EST	147	A
USGS	01116500	2020-11-03 12:00	EST	147	A
USGS	01116500	2020-11-03 12:15	EST	147	A
USGS	01116500	2020-11-03 12:30	EST	147	A
USGS	01116500	2020-11-03 12:45	EST	147	A
USGS	01116500	2020-11-03 13:00	EST	147	A
USGS	01116500	2020-11-03 13:15	EST	147	A
USGS	01116500	2020-11-03 13:30	EST	147	A
USGS	01116500	2020-11-03 13:45	EST	147	A
USGS	01116500	2020-11-03 14:00	EST	147	A
USGS	01116500	2020-11-03 14:15	EST	147	A
USGS	01116500	2020-11-03 14:30	EST	147	A
USGS	01116500	2020-11-03 14:45	EST	147	A
USGS	01116500	2020-11-03 15:00	EST	147	A
USGS	01116500	2020-11-03 15:15	EST	147	A
USGS	01116500	2020-11-03 15:30	EST	147	A
USGS	01116500	2020-11-03 15:45	EST	144	A
USGS	01116500	2020-11-03 16:00	EST	144	A
USGS	01116500	2020-11-03 16:15	EST	144	A
USGS	01116500	2020-11-03 16:30	EST	144	A
USGS	01116500	2020-11-03 16:45	EST	144	A
USGS	01116500	2020-11-03 17:00	EST	144	A
USGS	01116500	2020-11-03 17:15	EST	144	A
USGS	01116500	2020-11-03 17:30	EST	141	A
USGS	01116500	2020-11-03 17:45	EST	141	A
USGS	01116500	2020-11-03 18:00	EST	141	A
USGS	01116500	2020-11-03 18:15	EST	141	A
USGS	01116500	2020-11-03 18:30	EST	141	A
USGS	01116500	2020-11-03 18:45	EST	141	A
USGS	01116500	2020-11-03 19:00	EST	141	A
USGS	01116500	2020-11-03 19:15	EST	141	A
USGS	01116500	2020-11-03 19:30	EST	141	A
USGS	01116500	2020-11-03 19:45	EST	141	A
USGS	01116500	2020-11-03 20:00	EST	141	A
USGS	01116500	2020-11-03 20:15	EST	141	A
USGS	01116500	2020-11-03 20:30	EST	141	A
USGS	01116500	2020-11-03 20:45	EST	141	A
USGS	01116500	2020-11-03 21:00	EST	141	A
USGS	01116500	2020-11-03 21:15	EST	141	A
USGS	01116500	2020-11-03 21:30	EST	141	A
USGS	01116500	2020-11-03 21:45	EST	141	A
USGS	01116500	2020-11-03 22:00	EST	141	A
USGS	01116500	2020-11-03 22:15	EST	138	A
USGS	01116500	2020-11-03 22:30	EST	138	A
USGS	01116500	2020-11-03 22:45	EST	138	A
USGS	01116500	2020-11-03 23:00	EST	138	A
USGS	01116500	2020-11-03 23:15	EST	138	A
USGS	01116500	2020-11-03 23:30	EST	138	A
USGS	01116500	2020-11-03 23:45	EST	138	A
USGS	01116500	2020-11-04 00:00	EST	138	A
USGS	01116500	2020-11-04 00:15	EST	138	A
USGS	01116500	2020-11-04 00:30	EST	136	A
USGS	01116500	2020-11-04 00:45	EST	136	A
USGS	01116500	2020-11-04 01:00	EST	136	A
USGS	01116500	2020-11-04 01:15	EST	136	A
USGS	01116500	2020-11-04 01:30	EST	136	A
USGS	01116500	2020-11-04 01:45	EST	136	A
USGS	01116500	2020-11-04 02:00	EST	133	A
USGS	01116500	2020-11-04 02:15	EST	133	A
USGS	01116500	2020-11-04 02:30	EST	133	A
USGS	01116500	2020-11-04 02:45	EST	133	A
USGS	01116500	2020-11-04 03:00	EST	133	A
USGS	01116500	2020-11-04 03:15	EST	133	A
USGS	01116500	2020-11-04 03:30	EST	130	A
USGS	01116500	2020-11-04 03:45	EST	130	A
USGS	01116500	2020-11-04 04:00	EST	130	A
USGS	01116500	2020-11-04 04:15	EST	130	A
USGS	01116500	2020-11-04 04:30	EST	130	A
USGS	01116500	2020-11-04 04:45	EST	130	A
USGS	01116500	2020-11-04 05:00	EST	130	A
USGS	01116500	2020-11-04 05:15	EST	128	A
USGS	01116500	2020-11-04 05:30	EST	128	A
USGS	01116500	2020-11-04 05:45	EST	128	A
USGS	01116500	2020-11-04 06:00	EST	128	A
USGS	01116500	2020-11-04 06:15	EST	128	A
USGS	01116500	2020-11-04 06:30	EST	128	A
USGS	01116500	2020-11-04 06:45	EST	128	A
USGS	01116500	2020-11-04 07:00	EST	128	A
USGS	01116500	2020-11-04 07:15	EST	128	A
USGS	01116500	2020-11-04 07:30	EST	128	A
USGS	01116500	2020-11-04 07:45	EST	128	A
USGS	01116500	2020-11-04 08:00	EST	125	A
USGS	01116500	2020-11-04 08:15	EST	125	A
USGS	01116500	2020-11-04 08:30	EST	125	A
USGS	01116500	2020-11-04 08:45	EST	125	A
USGS	01116500	2020-11-04 09:00	EST	125	A
USGS	01116500	2020-11-04 09:15	EST	125	A
USGS	01116500	2020-11-04 09:30	EST	128	A
USGS	01116500	2020-11-04 09:45	EST	128	A
USGS	01116500	2020-11-04 10:00	EST	128	A
USGS	01116500	2020-11-04 10:15	EST	128	A
USGS	01116500	2020-11-04 10:30	EST	128	A
USGS	01116500	2020-11-04 10:45	EST	128	A
USGS	01116500	2020-11-04 11:00	EST	128	A
USGS	01116500	2020-11-04 11:15	EST	128	A
USGS	01116500	2020-11-04 11:30	EST	128	A
USGS	01116500	2020-11-04 11:45	EST	128	A
USGS	01116500	2020-11-04 12:00	EST	128	A
USGS	01116500	2020-11-04 12:15	EST	128	A
USGS	01116500	2020-11-04 12:30	EST	128	A
USGS	01116500	2020-11-04 12:45	EST	128	A
USGS	01116500	2020-11-04 13:00	EST	128	A
USGS	01116500	2020-11-04 13:15	EST	128	A
USGS	01116500	2020-11-04 13:30	EST	128	A
USGS	01116500	2020-11-04 13:45	EST	128	A
USGS	01116500	2020-11-04 14:00	EST	128	A
USGS	01116500	2020-11-04 14:15	EST	128	A
USGS	01116500	2020-11-04 14:30	EST	128	A
USGS	01116500	2020-11-04 14:45	EST	128	A
USGS	01116500	2020-11-04 15:00	EST	128	A
USGS	01116500	2020-11-04 15:15	EST	128	A
USGS	01116500	2020-11-04 15:30	EST	128	A
USGS	01116500	2020-11-04 15:45	EST	128	A
USGS	01116500	2020-11-04 16:00	EST	128	A
USGS	01116500	2020-11-04 16:15	EST	128	A
USGS	01116500	2020-11-04 16:30	EST	128	A
USGS	01116500	2020-11-04 16:45	EST	128	A
USGS	01116500	2020-11-04 17:00	EST	128	A
USGS	01116500	2020-11-04 17:15	EST	128	A
USGS	01116500	2020-11-04 17:30	EST	128	A
USGS	01116500	2020-11-04 17:45	EST	128	A
USGS	01116500	2020-11-04 18:00	EST	128	A
USGS	01116500	2020-11-04 18:15	EST	128	A
USGS	01116500	2020-11-04 18:30	EST	128	A
USGS	01116500	2020-11-04 18:45	EST	128	A
USGS	01116500	2020-11-04 19:00	EST	128	A
USGS	01116500	2020-11-04 19:15	EST	128	A
USGS	01116500	2020-11-04 19:30	EST	128	A
USGS	01116500	2020-11-04 19:45	EST	128	A
USGS	01116500	2020-11-04 20:00	EST	128	A
USGS	01116500	2020-11-04 20:15	EST	128	A
USGS	01116500	2020-11-04 20:30	EST	128	A
USGS	01116500	2020-11-04 20:45	EST	128	A
USGS	01116500	2020-11-04 21:00	EST	128	A
USGS	01116500	2020-11-04 21:15	EST	128	A
USGS	01116500	2020-11-04 21:30	EST	128	A
USGS	01116500	2020-11-04 21:45	EST	128	A
USGS	01116500	2020-11-04 22:00	EST	128	A
USGS	01116500	2020-11-04 22:15	EST	128	A
USGS	01116500	2020-11-04 22:30	EST	128	A
USGS	01116500	2020-11-04 22:45	EST	128	A
USGS	01116500	2020-11-04 23:00	EST	128	A
USGS	01116500	2020-11-04 23:15	EST	128	A
USGS	01116500	2020-11-04 23:30	EST	128	A
USGS	01116500	2020-11-04 23:45	EST	128	A
USGS	01116500	2020-11-05 00:00	EST	125	A
USGS	01116500	2020-11-05 00:15	EST	125	A
USGS	01116500	2020-11-05 00:30	EST	125	A
USGS	01116500	2020-11-05 00:45	EST	125	A
USGS	01116500	2020-11-05 01:00	EST	125	A
USGS	01116500	2020-11-05 01:15	EST	125	A
USGS	01116500	2020-11-05 01:30	EST	125	A
USGS	01116500	2020-11-05 01:45	EST	125	A
USGS	01116500	2020-11-05 02:00	EST	125	A
USGS	01116500	2020-11-05 02:15	EST	122	A
USGS	01116500	2020-11-05 02:30	EST	122	A
USGS	01116500	2020-11-05 02:45	EST	122	A
USGS	01116500	2020-11-05 03:00	EST	122	A
USGS	01116500	2020-11-05 03:15	EST	122	A
USGS	01116500	2020-11-05 03:30	EST	122	A
USGS	01116500	2020-11-05 03:45	EST	122	A
USGS	01116500	2020-11-05 04:00	EST	122	A
USGS	01116500	2020-11-05 04:15	EST	122	A
USGS	01116500	2020-11-05 04:30	EST	120	A
USGS	01116500	2020-11-05 04:45	EST	120	A
USGS	01116500	2020-11-05 05:00	EST	120	A
USGS	01116500	2020-11-05 05:15	EST	120	A
USGS	01116500	2020-11-05 05:30	EST	120	A
USGS	01116500	2020-11-05 05:45	EST	120	A
USGS	01116500	2020-11-05 06:00	EST	120	A
USGS	01116500	2020-11-05 06:15	EST	120	A
USGS	01116500	2020-11-05 06:30	EST	120	A
USGS	01116500	2020-11-05 06:45	EST	120	A
USGS	01116500	2020-11-05 07:00	EST	120	A
USGS	01116500	2020-11-05 07:15	EST	120	A
USGS	01116500	2020-11-05 07:30	EST	120	A
USGS	01116500	2020-11-05 07:45	EST	120	A
USGS	01116500	2020-11-05 08:00	EST	120	A
USGS	01116500	2020-11-05 08:15	EST	120	A
USGS	01116500	2020-11-05 08:30	EST	120	A
USGS	01116500	2020-11-05 08:45	EST	120	A
USGS	01116500	2020-11-05 09:00	EST	120	A
USGS	01116500	2020-11-05 09:15	EST	120	A
USGS	01116500	2020-11-05 09:30	EST	120	A
USGS	01116500	2020-11-05 09:45	EST	120	A
USGS	01116500	2020-11-05 10:00	EST	120	A
USGS	01116500	2020-11-05 10:15	EST	120	A
USGS	01116500	2020-11-05 10:30	EST	120	A
USGS	01116500	2020-11-05 10:45	EST	120	A
USGS	01116500	2020-11-05 11:00	EST	120	A
USGS	01116500	2020-11-05 11:15	EST	122	A
USGS	01116500	2020-11-05 11:30	EST	122	A
USGS	01116500	2020-11-05 11:45	EST	122	A
USGS	01116500	2020-11-05 12:00	EST	122	A
USGS	01116500	2020-11-05 12:15	EST	122	A
USGS	01116500	2020-11-05 12:30	EST	122	A
USGS	01116500	2020-11-05 12:45	EST	122	A
USGS	01116500	2020-11-05 13:00	EST	122	A
USGS	01116500	2020-11-05 13:15	EST	122	A
USGS	01116500	2020-11-05 13:30	EST	122	A
